,href,text
119,https://www.sports.ru//football/1114204772-nikolas-talyafiko-messi-nash-kapitan-i-lider-on-osobennyj-s-nim-my-isp.html,Николас Тальяфико: «Месси – наш капитан и лидер. Он особенный. С ним мы можем исполнить свои мечты»
120,https://www.sports.ru//football/1114204170-sudya-mateu-laos-byl-sredi-favoritov-kolliny-na-final-chm-2022-match-n.html,Судья Матеу Лаос был среди фаворитов Коллины на финал ЧМ-2022. Матч Нидерланды – Аргентина повлиял на ситуацию (Marca)
121,https://www.sports.ru//football/1114204039-u-sportsru-smenilsya-gendirektor-im-stal-evgenij-kovrin.html,У Sports.ru сменился гендиректор – им стал Евгений Коврин
122,https://www.sports.ru/https://sprts.cc/gkZZsMuj,"Правда, что ЧМ ни разу не выигрывала команда с тренером-иностранцем? Отличите правду от лжи в тесте про футбол"
123,https://www.sports.ru//football/1114203603-brakamonte-o-stychkax-v-matche-niderlandy-argentina-chto-esli-mnogie-n.html,"Бракамонте о стычках в матче Нидерланды – Аргентина: «Эти монархисты любят говорить об уважении, но первыми нарушают правила»"
124,https://www.sports.ru//football/1114203885-luka-modrich-messi-otlichnyj-igrok-xorvatii-budet-ochen-slozhno-ostano.html,"Лука Модрич: «Месси – отличный игрок. Хорватии будет очень сложно остановить его, но мы готовы»"
125,https://www.sports.ru//football/1114177375-ministr-sporta-franczii-nadela-dzhemper-s-raduzhnymi-poloskami-na-matc.html,Министр спорта Франции надела джемпер с радужными полосками на матч с Англией в поддержку прав человека
126,https://www.sports.ru//football/1114203482-tuxel-pochettino-i-rodzhers-budut-sredi-kandidatov-na-post-trenera-ang.html,"Тухель, Почеттино и Роджерс будут среди кандидатов на пост тренера Англии, если Саутгейт уйдет"
127,https://www.sports.ru//football/1114202859-otecz-xolanda-erling-provel-2-5-goda-v-germanii-vozmozhno-tak-i-budet-.html,"Отец Холанда: «Эрлинг провел 2,5 года в Германии. Возможно, так и будет – 3 года в Англии, а потом Италия, Испания или Франция»"
128,https://www.sports.ru//athletics/1114202398-glava-olimpijskogo-komiteta-ssha-prizvala-dopustit-rossiyan-k-olimpiad.html,Олимпийский комитет США призвал допустить россиян к Олимпиаде-2024: «Их возвращение важно. Недопуск отбрасывает нас назад»
129,https://www.sports.ru//figure-skating/1114201806-tarasova-o-pobede-zagitovoj-v-golosovanii-za-luchshuyu-vedushhuyu-eto-.html,"Тарасова о победе Загитовой в голосовании за лучшую ведущую: «Это справедливо. Алина в этом году значительно лучше, чем в прошлом»"
130,https://www.sports.ru//football/1114201983-arsenal-lidiruet-v-borbe-za-feliksa-no-igroku-ne-nravyatsya-london-i-k.html,«Арсенал» лидирует в борьбе за Феликса. «МЮ» и «Астон Вилле» он тоже интересен
131,https://www.sports.ru//football/1114200422-zvezda-kriketa-koxli-o-ronaldu-nikakie-tituly-ne-obyasnyat-vliyanie-ko.html,Звезда крикета Кохли о Роналду: «Величайший игрок всех времен. Никакие титулы не объяснят твое влияние на людей. Это дар Божий»
132,https://www.sports.ru//football/1114201273-chelsi-mozhet-podpisat-18-letnego-forvarda-borussii-mukoko-zimoj-ili-b.html,«Челси» может подписать 18-летнего форварда «Боруссии» Мукоко зимой или бесплатно летом
133,https://www.sports.ru//figure-skating/1114200927-zagitova-oboshla-shherbakovu-v-golosovanii-komsomolskoj-pravdy-v-nomin.html,Загитова обошла Щербакову в голосовании «Комсомольской правды» за лучшую телеведущую 2022 года
134,https://www.sports.ru//football/1114200832-dzhejmi-karrager-kubok-mira-sdelal-by-messi-velichajshim-igrokom-v-ist.html,"Джейми Каррагер: «Победа на ЧМ сделала бы Месси величайшим в истории. Хочу, чтобы Аргентина выиграла для него»"
135,https://www.sports.ru//football/1114200508-braziliya-xochet-priglasit-anchelotti-on-gotov-ujti-iz-reala-tolko-let.html,Бразилия хочет назначить Анчелотти. Он готов уйти из «Реала» только летом 2023-го (UOL Esporte)
136,https://www.sports.ru//hockey/1114200252-roman-rotenberg-s-dnem-konstituczii-nas-vsex-kazhdyj-iz-millionov-ross.html,Роман Ротенберг: «С Днем Конституции нас всех! Каждый из миллионов россиян найдет в ней что-то особо важное для себя»
137,https://www.sports.ru//football/1114200233-luka-modrich-pered-chm-ya-skazal-v-razdevalke-reala-osteregajtes-xorva.html,Лука Модрич: «Перед ЧМ я сказал в раздевалке «Реала»: «Остерегайтесь Хорватию». Против Аргентины постараемся провести лучший матч в жизни»
138,https://www.sports.ru//football/1114199984-filippo-indzagi-o-ronaldu-futbolistam-ochen-tyazhelo-ostanovitsya-i-pr.html,"Филиппо Индзаги о Роналду: «Очень тяжело остановиться и признать, что это конец. Такое случалось с каждым из нас»"
139,https://www.sports.ru//figure-skating/1114200052-aleksandr-zhulin-dumayu-chto-u-shherbakovoj-malo-shansov-poluchit-prem.html,"Александр Жулин: «Щербаковой не дадут выиграть премию ISU, потому что она из России»"
140,https://www.sports.ru//football/1114199752-nejmar-vylozhil-perepisku-s-markinosom-tiago-silvoj-i-rodrigo-chtoby-v.html,"Неймар выложил переписку с Маркиньосом, Тиаго Силвой и Родриго: «Чтобы вы увидели, как едины мы были, как хотели победить»"
141,https://www.sports.ru//hockey/1114199057-ovechkin-zabil-869-j-gol-s-uchetom-plej-off-i-razdelil-s-xou-2-e-mesto.html,Овечкин забил 869-й гол с учетом плей-офф и разделил с Хоу 2-е место в истории НХЛ 
142,https://www.sports.ru//football/1114199421-fuks-perexodit-v-atletiko-minejro-v-arendu-za-400-tysyach-dollarov-s-p.html,Фукс переходит в «Атлетико Минейро» в аренду за 400 тысяч долларов с правом выкупа за 5 млн. Бразильцы возьмут на себя всю его зарплату
143,https://www.sports.ru//football/1114198848-stoichkov-o-chm-2022-uroven-futbola-upal-topovye-sbornye-boyatsya-proi.html,Стоичков о ЧМ-2022: «Уровень футбола низкий. 800 передач – и ни одного удара по воротам. Во что мы играем?»
